ratings,reviews
2,색상 이쁜데 냄새가 심해서 머리가 아프네요 틀 잡아야 한다고 세탁하지 말라고 쓰여있어서 세탁 안 하고 그냥 씌었는데 냄새가 너무 세요
2,수납공간도 넉넉하고 깔끔하니 예쁜데 다만 문짝 모서리에 흠집이 크게 났더라고요 날이 더워서 풀칠이 녹아서 모서리 부분이 찍혔는지 움푹 패고 끈적해요 싼 맛에 구입한 거라 교환도 귀찮고 해서 그냥저냥 쓰려고 합니다
2,생각보다 퀄리티도 안 좋고 판매자와는 단 한 번도 연락이 닿지 않네요
2,좋은 먹거리지만 시판보다 맛이 없는 건 어쩔 수 없네요 짠맛만 납니다
2,포장 없이 그냥 왔지만 다행히 안 깨졌어요
2,고기가 맛있다고 하신 분들 믿고 구매했는데 저울 달아보니 그램 수도 안 맞고 고기도 질기고 고기 팩 안에 들어있는 방부제까지 포함인가요ㅇ
2,냄새 너무 심하고 마감이 부실해요 리모컨 넣다 빼니 하얗게 먼지가 대박 ㅠㅠ
2,깔때기랑 같이 주문했는데 사이즈가 안 맞아요 이런 건 신경 써서 보내주셨으면 해요
2,꿀 고구마를 주문했는데 밤고구마가 와서 너무 퍽퍽하고 별로네요 시기가 그래서인지 어쩔 수 없이 그냥 먹고 있습니다
2,너무 약해요ㅜ 옷 걸어 두고 살짝 치면 쓰러짐ㅋㅋㅋ
2,저렴해서 구입했지만 기대감이 있었는데 아쉽네요
2,괜히 큰 것 했나 봐요 너무 커서 좀 부담스러워요
2,핸드 드라이버는 별로네요 저가라 어쩔 수 없다 하네요 동영상 보시면 회전 시 이상하게 회전하는데 정상이라고 하네요 볼트 조이고 할 때 회전을 이상하게 하니 힘을 주면 빠지거나 이가 나가네요 참고하세요
2,하자 있는 상품 제값 다 받지 마시길
2,포장은 잘되어 있어서 기대하고 음식을 했는데 싱싱하고 시원한 맛이 없어요 산지 직송인데 실망이 큽니다
2,다리 나사가 헐겁습니다 교환하기 귀찮아서 그냥 써요 롯데 몰에 갔는데 똑같은 제품이 천원 더 저렴하네요 ㅡㅡ 그리고 제품에서 냄새가 좀 나네요 오래 안 써서 빠질지는 모르겠네요
2,아기 몸무게가 지난 단계를 주문해서 딱 한 번 사용했어요 아기가 거부를 해서 착용만 하고 사용 못 하게 됐어요
2,한 달을 써봤습니다 저는 무쌍이고 유분은 보통인 편이에요 기름종이 팩트 사용 오전 시쯤 바르고 오후 시쯤 되면 다 번져 있습니다 가루날림도 많고요 ㅠㅠ 가격 때문에 별 개예요
2,한 개는 사용했고 한 개는 적용되는 기종임에도 안돼서 못썼어요
2,비추입니다
2,브라가 착용감 별로고 입었을 때 안 예뻐요
2,연료필터가 작업 중 부러져서 새로 구매했습니다 플라스틱이라 약한데 금속이었으면 좋다는 생각
2,상품은 좋습니다 배송이 너무 아쉬웠어요 월 일날 주문했는데 배송까지 한 달 넘게 걸렸습니다 상황이 상황인지라 배송이 늦어지는 건 이해하지만 지금 구입하실 분들은 참고하세요
2,파일로 힘줘서 해도 잘 안 갈아져요 그냥 손톱가위로 자르는 게 낫고 요헤이 큐티가 펄이랑 섞인 건데 펄 스티커만 자연스러워요 다음부턴 그냥 매니큐어 바를 거 같아요 가장자리도 잘 뜨고 더 얇아야 될 거 같아요
2,노트인데 다 맘에 드는 대 전원키 쪽이 잘 안 맞아서 잘 안 눌러지네요
2,기간도 일주일이나 되어도 기다렸는데 한 상자는 좋은데 한 상자는 블루베리가 작고 크기가 다다르다고 하네요 그럴 거면 최상품으로 나누지 마셨어야죠 엄마에게 드렸는데 조금 실망스럽네요
2,처음에는 손등에다가 해봤는데 손으로 밀어버리니깐 그냥 다 번져버리고 다 말리고 밀어도 다 번지고 눈에다가 하고 아르바이트 갔는데 다 번지고 다이소 아이라이너보다 별로네요
2,배송은 당일 배송이라 하루 만에 받았어요 모델분들이 착용한 양말보다는 상세 사진에 있는 양말의 이미지가 더 가까운 것 같아요
2,별로 안 폭신거리네요 허리 아파서 샀는데 ㅜ ㅜ
2,느끼합니다
2,기름 빠지는 구멍으로 기름이 안 빠지고 구멍으로 들어가서 돌판 밑부분 타고 사방으로 떨어집니다
2,정말 좋네요
2,문고리문문고리 연결하는 나사구멍이 위아래 개 있는데 아래 구멍이 서로 일직선으로 안 맞게 뚫려서 나사가 들어가지가 않아요 솔직히 불량인데 교환 귀찮아서 그냥 씁니다
2,솔직히 점 만 점점 처음 온 제품 조립 불가능하자 상품 보내줬고 다시 제품 보내준 게 흠집 작렬에 쓰던 것 같은 반건 같은 기둥으로 따로 보내주셔서 스펀지 패드도 해져있고 물건 좀 별로네요 짜증 나서 그냥 쓰다 버릴 듯
2,낱개로 포장되어서 좋았어요
2,하나는 불량인데도 아니라고 우기네요
2,아 정말 정말 제가 불호가 거의 없는 편이에요 맛없다고 해도 괜찮다고 하는 그런 편인데 이건 조금 무리인 거 같습니다 ㅠ
2,상품은 정말 마음에 들었지만 외곽 유리 부분이 조금 깨진 게 와서 아쉽네요 반품하기 귀찮아서 그냥 쓰는데 적어도 이후 구매자들에게는 정산적인 제품 보내세요
2,닿는 면이 많이 까칠 거리네요
2,고기랑 건 두부랑 너무 적게 들어 있더라고요 그리고 짜요
2,제가 신는데 신으니 약간 헐떡입니다 참고하세요
2,생각보다 저한테는 맞지 않네요 하도 민감하고 홍조도 꾀 심해서 그런 거 같습니다
2,좋긴 한데 오염이 돼있네요 그냥 쓰렵니다 많이 파세요
2,발색력이 일단 너무 아쉬워요
2,배송이 느려서 물건 제때 못 받고 장거리 여행 갔어요 아기가 카시트에 더 울까 봐 주문했는데 제때 못 받아서 아직 못 써봤어 오
2,구매 평에 얇다고
2,광고보다 ㅠㅠ 광고 보고 구매했는데 기대치만큼 효과는 없는 듯하네요 ㅡㅡ 배송은 빠르니 참조하세요
2,사이즈가 애매하게 안맞게완네요 왜 그런 거죠 창문틀에딱맟출려핸는데 너무 크게 왔네요
2,다크서클이 심한데 시간 지나면 눈주름에 끼기만 하고 너무 건조한 거 같아요 건성이 쓰기엔 좀 힘든 거 같아요
2,중국산 싼 마이로 선택 가능 큰 기다 안 했음
2,차량용 거치대는 솔직히 기대가 커서 그랬는지 마음에 들지 않습니다
2,좋아요 좋아요
2,원단이 좀 따가워요 딱 가격 대비입니다
2,배송 제때 못하면 그냥 못한다고 말씀하세욬ㅋㅋ 분명히 일 사이에 발송하신다고 하고 정작 주일 걸리고ᄏᄏᄏᄏ당일 배송ᄏᄏᄏ어이가 없어서ᄏᄏᄏ
2,가격 확떨어졌네 이게 정상이지
2,괜히 사이즈로 샀어요 연결 부분도 있고 사이즈로 살 걸 후회되네요
2,인식률이 적어요ㅠㅠ 반품하기 귀찮아 그냥 사용합니다
2,오졋다리용
2,배드민턴 하나는 약간 비틀어졌고 가방은 바닥에서 긁힌 자국이 선명이고 반품하려다 귀찮아 그냥 쑤지만 정말 너무 엉망
2,노란 모자 비추 귀여운 노란색일 줄 알았는데 사고 나서 한 번도 못 썼습니다 ㅠㅠㅠ 근데 같이 산 흰색 모자는 애용합니다
2,잘 받았습니다 배송이 좀 걸리네요 후
2,새서 왔어요 새서 용기 뒤 글자가 다 지워지고 검게 ㅠ 포장 신경 써주세요
2,하루야채 같은 진한 맛을 기대했는데 정말 싱겁고 그러네요 재구매 의사 없어요 그래도 채소주스라 건강에 도움 되겠지 위안 삼고 먹으려고요
2,그다지 좋은지 모르겠네요 크기가 한번 쓰기에는 크고 조금 아깝네요 가격도 비싸고요 두 번은 사서 쓰고 싶지 않네요
2,이런 물건 썩은 거를 팔다니 정말 양심도 없습니다 진짜 이런 쓰레기를 팝니까 설치해보면 욕 나옵니다 다 설치해도 문 잘 안 닫깁니다 바로 쓰레기통 직행했습니다
2,재질로 안 좋고 스판기 있어서 목 이 양
2,생각보다 너무 작아서 황당해요 ㅠㅠ 큰 걸로 사고 싶었는데 ㅠㅠ 이리도 작을 수가요 제품 질은 좋아요
2,그저 그럽니다 확실히 공지를 하고 사진이랑 똑같이 왔어야 됐는데 비어있는 부분은 뭔가요 사진이랑 틀린 이유 좀 알려주십시오 잉크를 왜 망사에 입히는지 이해가 안돼서요
2,키도 작고 그냥 보통 체격인데 커플로 샀다가 둘 다 질질 끌고 다니네요 ㅠㅠ
2,적당한 거 같음 잘쓰겟슴
2,무난해요 잘 쓰고 이너요
2,부드럽고 편합니다 디자인도 귀여워요
2,소음은 하나도 소용이 앖어요ㅔ
2,아 향이 너무 ㅠ
2,싼 거라 개 후짐 또 너무 무거워서 발이 ㅠ
2,너무 쉽게 잘 빠지네요 아기 보호용으로는 못쓰겠어요 그냥 마개로는 가능
2,샀는데도 이 정도로 왜곡 심하다니 헬스장에서 짜리는 왜곡 거의 없던데 제품 잘못 보냈거나 이 업체가 제대로 못 만드는 거 같네요 비추합니다 다른 업체서 살걸
2,바닥 부분 서랍 부분 금가고 깨지고 균형 안 맞아서 흔들거리길래 바닥 부분 한쪽에 두꺼운 종이 받침 껴서 균형 맞춤ㅎ
2,조금 저렴해졌네요 저는 이 제품과 같은 마스크가 더 편해서 구입했어요
2,생후 일차 전에는 아벤트 쪽쪽이 물다 치아변형올까봐 이거로 바꿨는데 잘 안 물어요 불행 중 다행인 건 악을 쓰고 울어도 전에 쓰던 쪽쪽이는 안 주고 이거만 억지로 물렸더니 이제 쪽쪽이 자체를 잘 찾지 않네요 얇아서 공기 많이 먹고 이젠 쪽쪽이 안 물어도 입으로 똑 똑 소리를 내요
2,중국산도 아니고 뭔 기둥 연결 부분 나사산이 거지같이 나있어서 안 돌아가는 거 빼다가 손 베이고 펜치로 돌려서 뺐네요 아마추어도 아니고 나사산 정도는 깔끔했으면 좋겠네요 배송은 빠름
2,다 좋네요 다만 제가 주문한 디자인이 아닌 다른 제품이 배송 왔다고 하네요 번을 주문했는데 번 디자인이 왔군요 사진 미리 보여주고 선물한 거라 참 난감하네요 귀찮아서 그냥 한다고 합니다 출고하실 때 확인 안 하시나 보네요
2,뱃살이심하게나오신분들은엉덩이반밑으로질질흘러내립니다ㅠㅠ사각드로즈에꽂혀서 구매해보았는데 생각보다 별로입니다 슬림이 그나마 괜찮네요
2,자력이 약하고 끈끈이 테이프가 금방 떨어져 버렸어요
2,상품은 만족스럽지만 배송 관련 소극적 응대 최악 개선 좀 하셔야 할 것 같아요 결국엔 받았으니 잘 사용하도록 할게요
2,안 시원해 요약해도 너무 약해요 간지럼 태우는 거도 아니리에 휴
2,왜 주문하지도 않은 틸란드시아 샴페인 코르크 밑에 자석이 붙여진 게 같이 왔는지 이해가 안가네요 저는 가로형 세로 형만 필요해서 그걸로만 개 주문했는데 배송할 때 체크 좀 하세요
2,택배가 느림
2,재구매 바에 봉 사이즈 주문했는데 옴
2,어쩐지 라탄이 엄청 싸다 했어요 라탄 이 들어가네요 음청쪼금 반품하기도 귀찮고 세탁실에 놓을 거라 퀄리티는 포기하고 그냥 놓기로 돈 버린 셈 치고 쓸랍니다
2,맛이 없어요 크기도 너무 작아요 배송도 너무 늦었어요
2,빈 공간에 우겨져 와서 찌그러지고 뜯겨있네요 신경 써주세요
2,소재가 신축성이 없고 뒤 단추가 똑딱이가 아니라 입히기가 좀 힘들어요 목 입구 부분이 좀 어벙하니 넓은 느낌입니다 실밥 마무리도 좀 허술하고요
2,전화도 하고 또 주문했는데 비도 안 오는데 역시나 상자가 다 찢겨서 배달하시는 분께서 직접 들고 올라오셨습니다 무거운 건 경비실 보관하는데 도저히 보관이 안돼서 이 더운 날 들고 올라오셨네요
2,조정이 어렵고 정확하지 않아요
2,평이 좋아서 구매했는데 회 사용했는데 판이 휘는 현상이 있습니다 판매자분께서도 회 사용했더라고 정상으로 말씀하시네요
2,너무 낮아서 밑에 곁 대어서 쓰고 있습니다
2,별로 오자마자 다 뜯어서 봉지 걸고 화장실에 놓고 보니 뚜껑 한 부분이 조금 부서졌는데 이미 다 뜯어서 그냥 썼어요 근데 뚜껑 닫을 때도 힘줘서 닫아야 해서 불편하고 밀폐도 별로이에요 ㅠ 아기 똥 기저귀도 없는데 쿰쿰한 냄새가 나네요 ㅠㅠ
2,가격 대비 너무 싼 티 나네요 반품비 아까웠습니다
2,신발장 주문하고 너무나 많은 절차가 끝날 때까지 끝난 게 아니다 한 달 걸리네요 마감도 그냥 쓰다 보면 테두리가 들뜨게 생겼네요 전화받는 분사구 만드는 공장 배송하는 분이 다 다른데 서로 소통이 안되는 듯
2,배송이 들쑥날쑥 하나 봅니다 잘 확인하시고 배송해주세요
2,두 번 다시 안 살 겁니다 본드는 무슨 순간접착제처럼 손에 들러붙네요 그리고 금방 떨어지고 돈아깝어요
2,제품 에서 소리가 좀 나네요
2,매우 약해 보이고 불안해요
2,배송은 일주일 걸렸고요 사진 보이듯이 같은 세로 사이즈로 주문했는데 그린 색이 더 길어요 귀찮아서 그냥 걸어요 볼 때마다 짜증 나요 ㅠ
2,사이즈 측정하고 구매했는데 작네요 ㅌ어떻게든 늘려 쓰려고 애쓰고 이ㅛ어ㅛ
2,음 그냥 그래요 웨딩촬영 때 쓸라고 주문했어요
2,이음새는 잘 안 맞고 이음새 부분이 안 들어가게 구부러져있어서 펴서 끼워야 했고 기둥은 힘이 없어서 연결도 중에 구부러졌습니다 추가 구매하려고 했지만 안 하려고요
2,아이가 너무 좋아함
2,귀가 너무 아파요 ㅠㅠ 그래도 그냥 써야죠 ㅠㅠ
2,히프 방석은 오른쪽으로 더 무게중심이 더 들어가는 느낌이 들어요 ㅠ
2,별로 입ㄴ가요 별로
2,기대보단 실망이에요 저는 그냥 뜨게 수세미 쓰려고요 얇은 종이 한 장으로 쓰려니 불편해요ㅠㅠ 몇 장 겹쳐서 썼네요 거품도 잘 안 일어나고 그래서 세제만 엄청 많이 써야 해요
2,반품하려다 그냥 납니다
2,일 출발한 제품이 일에 도착했으니 너무 늦네요 판매자분 잘못은 아니지만 택배 거래처는 구매 대상에서 제외해야 할 것 같네요
2,하나도 흉터 안 없어져요 ㅜㅜ
2,생각보다 좀 그러네 요속이 좀 비취고
2,김치 먹어보고 후기 올려요 맛있게 먹고 있는 김치였는데 김치 안에 이 이물질이 큰 것이 나왔네요 제발 청결하게 해주시기 바랍니다
2,여름에 더워요 뱃살 잡아주는 건 큰 기대하지 마세요
2,개별 박스가 조금씩 손상되어 왔습니다 치약 같은 경우 개별 박스 포장은 아니더라도 사각형으로 되어 있으니 하다못해 신문지라도 살짝 감싸주면 외부 충격으로 인한 손상을 줄일 수 있습니다
2,따뜻하네요 너무 좋아요 같은 제품 원 이상 사야 셰이커 주나 보네요 다른 거 두개로 샀더니 보틀은 안주네요 둘 다 셰이커 주는 상품이었는데 그래서 별 세 개 뺌
